21,0,4,18,17,1,7,6,10,8,22,1,5,19,18,2,8,7,11,0,23,2,6,20,19,3,0,8,12,1,24,3,7,21,20,4,1,9,13,0,25,0,8,22,21,5,2,10,14,1,26,1,9,23,22,6,3,11,0,2,27,2,10,24,23,7,4,0,1,3,1
22,1,5,19,18,2,8,7,11,0,23,2,6,20,19,3,0,8,12,1,24,3,7,21,20,4,1,9,13,0,25,0,8,22,21,5,2,10,14,1,26,1,9,23,22,6,3,11,0,2,27,2,10,24,23,7,4,0,1,3,28,3,11,25,24,8,5,1,0,4,2
23,2,6,20,19,3,0,8,12,1,24,3,7,21,20,4,1,9,13,0,25,0,8,22,21,5,2,10,14,1,26,1,9,23,22,6,3,11,0,2,27,2,10,24,23,7,4,0,1,3,28,3,11,25,24,8,5,1,0,4,0,4,12,26,25,9,6,2,1,5,2
24,3,7,21,20,4,1,9,13,0,25,0,8,22,21,5,2,10,14,1,26,1,9,23,22,6,3,11,0,2,27,2,10,24,23,7,4,0,1,3,28,3,11,25,24,8,5,1,0,4,0,4,12,26,25,9,6,2,1,5,1,5,13,27,0,10,7,3,2,6,1
25,0,8,22,21,5,2,10,14,1,26,1,9,23,22,6,3,11,0,2,27,2,10,24,23,7,4,0,1,3,28,3,11,25,24,8,5,1,0,4,0,4,12,26,25,9,6,2,1,5,1,5,13,27,0,10,7,3,2,6,2,6,14,28,1,11,8,0,3,7,1
26,1,9,23,22,6,3,11,0,2,27,2,10,24,23,7,4,0,1,3,28,3,11,25,24,8,5,1,0,4,0,4,12,26,25,9,6,2,1,5,1,5,13,27,0,10,7,3,2,6,2,6,14,28,1,11,8,0,3,7,3,7,15,29,0,12,9,1,4,8,1
27,2,10,24,23,7,4,0,1,3,28,3,11,25,24,8,5,1,0,4,0,4,12,26,25,9,6,2,1,5,1,5,13,27,0,10,7,3,2,6,2,6,14,28,1,11,8,0,3,7,3,7,15,29,0,12,9,1,4,8,4,8,16,30,1,13,10,0,5,9,1
28,3,11,25,24,8,5,1,0,4,0,4,12,26,25,9,6,2,1,5,1,5,13,27,0,10,7,3,2,6,2,6,14,28,1,11,8,0,3,7,3,7,15,29,0,12,9,1,4,8,4,8,16,30,1,13,10,0,5,9,5,9,17,31,2,0,11,1,6,10,1
0,4,12,26,25,9,6,2,1,5,1,5,13,27,0,10,7,3,2,6,2,6,14,28,1,11,8,0,3,7,3,7,15,29,0,12,9,1,4,8,4,8,16,30,1,13,10,0,5,9,5,9,17,31,2,0,11,1,6,10,6,10,18,32,3,1,0,2,7,11,1
1,5,13,27,0,10,7,3,2,6,2,6,14,28,1,11,8,0,3,7,3,7,15,29,0,12,9,1,4,8,4,8,16,30,1,13,10,0,5,9,5,9,17,31,2,0,11,1,6,10,6,10,18,32,3,1,0,2,7,11,0,11,19,33,4,2,1,3,8,12,1
2,6,14,28,1,11,8,0,3,7,3,7,15,29,0,12,9,1,4,8,4,8,16,30,1,13,10,0,5,9,5,9,17,31,2,0,11,1,6,10,6,10,18,32,3,1,0,2,7,11,0,11,19,33,4,2,1,3,8,12,1,12,20,34,5,0,2,4,9,13,1
3,7,15,29,0,12,9,1,4,8,4,8,16,30,1,13,10,0,5,9,5,9,17,31,2,0,11,1,6,10,6,10,18,32,3,1,0,2,7,11,0,11,19,33,4,2,1,3,8,12,1,12,20,34,5,0,2,4,9,13,2,0,21,35,6,1,3,5,10,14,1
4,8,16,30,1,13,10,0,5,9,5,9,17,31,2,0,11,1,6,10,6,10,18,32,3,1,0,2,7,11,0,11,19,33,4,2,1,3,8,12,1,12,20,34,5,0,2,4,9,13,2,0,21,35,6,1,3,5,10,14,3,1,22,36,7,2,0,6,11,15,1
5,9,17,31,2,0,11,1,6,10,6,10,18,32,3,1,0,2,7,11,0,11,19,33,4,2,1,3,8,12,1,12,20,34,5,0,2,4,9,13,2,0,21,35,6,1,3,5,10,14,3,1,22,36,7,2,0,6,11,15,4,0,23,37,8,3,1,7,12,16,1
6,10,18,32,3,1,0,2,7,11,0,11,19,33,4,2,1,3,8,12,1,12,20,34,5,0,2,4,9,13,2,0,21,35,6,1,3,5,10,14,3,1,22,36,7,2,0,6,11,15,4,0,23,37,8,3,1,7,12,16,0,1,24,38,9,4,2,8,13,17,1
0,11,19,33,4,2,1,3,8,12,1,12,20,34,5,0,2,4,9,13,2,0,21,35,6,1,3,5,10,14,3,1,22,36,7,2,0,6,11,15,4,0,23,37,8,3,1,7,12,16,0,1,24,38,9,4,2,8,13,17,1,2,0,39,10,5,3,9,14,18,1
1,12,20,34,5,0,2,4,9,13,2,0,21,35,6,1,3,5,10,14,3,1,22,36,7,2,0,6,11,15,4,0,23,37,8,3,1,7,12,16,0,1,24,38,9,4,2,8,13,17,1,2,0,39,10,5,3,9,14,18,2,3,1,40,11,6,4,0,15,19,2
2,0,21,35,6,1,3,5,10,14,3,1,22,36,7,2,0,6,11,15,4,0,23,37,8,3,1,7,12,16,0,1,24,38,9,4,2,8,13,17,1,2,0,39,10,5,3,9,14,18,2,3,1,40,11,6,4,0,15,19,3,4,2,41,0,7,5,1,16,20,2
3,1,22,36,7,2,0,6,11,15,4,0,23,37,8,3,1,7,12,16,0,1,24,38,9,4,2,8,13,17,1,2,0,39,10,5,3,9,14,18,2,3,1,40,11,6,4,0,15,19,3,4,2,41,0,7,5,1,16,20,4,5,3,42,1,8,6,2,17,0,2
4,0,23,37,8,3,1,7,12,16,0,1,24,38,9,4,2,8,13,17,1,2,0,39,10,5,3,9,14,18,2,3,1,40,11,6,4,0,15,19,3,4,2,41,0,7,5,1,16,20,4,5,3,42,1,8,6,2,17,0,5,6,4,0,2,9,7,3,18,1,1
0,1,24,38,9,4,2,8,13,17,1,2,0,39,10,5,3,9,14,18,2,3,1,40,11,6,4,0,15,19,3,4,2,41,0,7,5,1,16,20,4,5,3,42,1,8,6,2,17,0,5,6,4,0,2,9,7,3,18,1,6,7,5,1,3,10,8,4,19,0,1
1,2,0,39,10,5,3,9,14,18,2,3,1,40,11,6,4,0,15,19,3,4,2,41,0,7,5,1,16,20,4,5,3,42,1,8,6,2,17,0,5,6,4,0,2,9,7,3,18,1,6,7,5,1,3,10,8,4,19,0,7,8,6,2,0,11,9,5,20,1,1
2,3,1,40,11,6,4,0,15,19,3,4,2,41,0,7,5,1,16,20,4,5,3,42,1,8,6,2,17,0,5,6,4,0,2,9,7,3,18,1,6,7,5,1,3,10,8,4,19,0,7,8,6,2,0,11,9,5,20,1,8,9,7,3,1,12,10,0,21,2,2
3,4,2,41,0,7,5,1,16,20,4,5,3,42,1,8,6,2,17,0,5,6,4,0,2,9,7,3,18,1,6,7,5,1,3,10,8,4,19,0,7,8,6,2,0,11,9,5,20,1,8,9,7,3,1,12,10,0,21,2,9,10,8,4,2,13,0,1,22,3,1
4,5,3,42,1,8,6,2,17,0,5,6,4,0,2,9,7,3,18,1,6,7,5,1,3,10,8,4,19,0,7,8,6,2,0,11,9,5,20,1,8,9,7,3,1,12,10,0,21,2,9,10,8,4,2,13,0,1,22,3,10,11,9,5,0,14,1,2,23,4,2
5,6,4,0,2,9,7,3,18,1,6,7,5,1,3,10,8,4,19,0,7,8,6,2,0,11,9,5,20,1,8,9,7,3,1,12,10,0,21,2,9,10,8,4,2,13,0,1,22,3,10,11,9,5,0,14,1,2,23,4,11,12,10,0,1,15,2,3,24,5,2
6,7,5,1,3,10,8,4,19,0,7,8,6,2,0,11,9,5,20,1,8,9,7,3,1,12,10,0,21,2,9,10,8,4,2,13,0,1,22,3,10,11,9,5,0,14,1,2,23,4,11,12,10,0,1,15,2,3,24,5,12,13,11,1,2,16,3,0,25,6,2
7,8,6,2,0,11,9,5,20,1,8,9,7,3,1,12,10,0,21,2,9,10,8,4,2,13,0,1,22,3,10,11,9,5,0,14,1,2,23,4,11,12,10,0,1,15,2,3,24,5,12,13,11,1,2,16,3,0,25,6,13,14,12,0,3,17,4,1,26,7,1
8,9,7,3,1,12,10,0,21,2,9,10,8,4,2,13,0,1,22,3,10,11,9,5,0,14,1,2,23,4,11,12,10,0,1,15,2,3,24,5,12,13,11,1,2,16,3,0,25,6,13,14,12,0,3,17,4,1,26,7,14,15,13,1,4,0,5,2,27,8,1
9,10,8,4,2,13,0,1,22,3,10,11,9,5,0,14,1,2,23,4,11,12,10,0,1,15,2,3,24,5,12,13,11,1,2,16,3,0,25,6,13,14,12,0,3,17,4,1,26,7,14,15,13,1,4,0,5,2,27,8,15,16,14,2,0,1,6,3,28,9,1
10,11,9,5,0,14,1,2,23,4,11,12,10,0,1,15,2,3,24,5,12,13,11,1,2,16,3,0,25,6,13,14,12,0,3,17,4,1,26,7,14,15,13,1,4,0,5,2,27,8,15,16,14,2,0,1,6,3,28,9,16,0,15,3,1,2,7,4,29,10,1
11,12,10,0,1,15,2,3,24,5,12,13,11,1,2,16,3,0,25,6,13,14,12,0,3,17,4,1,26,7,14,15,13,1,4,0,5,2,27,8,15,16,14,2,0,1,6,3,28,9,16,0,15,3,1,2,7,4,29,10,17,1,16,4,0,3,8,5,30,11,2
12,13,11,1,2,16,3,0,25,6,13,14,12,0,3,17,4,1,26,7,14,15,13,1,4,0,5,2,27,8,15,16,14,2,0,1,6,3,28,9,16,0,15,3,1,2,7,4,29,10,17,1,16,4,0,3,8,5,30,11,18,2,17,5,1,4,0,6,31,12,1
13,14,12,0,3,17,4,1,26,7,14,15,13,1,4,0,5,2,27,8,15,16,14,2,0,1,6,3,28,9,16,0,15,3,1,2,7,4,29,10,17,1,16,4,0,3,8,5,30,11,18,2,17,5,1,4,0,6,31,12,19,0,18,6,2,5,1,7,32,13,1
14,15,13,1,4,0,5,2,27,8,15,16,14,2,0,1,6,3,28,9,16,0,15,3,1,2,7,4,29,10,17,1,16,4,0,3,8,5,30,11,18,2,17,5,1,4,0,6,31,12,19,0,18,6,2,5,1,7,32,13,20,1,19,7,3,6,0,8,33,14,2
15,16,14,2,0,1,6,3,28,9,16,0,15,3,1,2,7,4,29,10,17,1,16,4,0,3,8,5,30,11,18,2,17,5,1,4,0,6,31,12,19,0,18,6,2,5,1,7,32,13,20,1,19,7,3,6,0,8,33,14,21,2,20,8,4,7,1,0,34,15,2
16,0,15,3,1,2,7,4,29,10,17,1,16,4,0,3,8,5,30,11,18,2,17,5,1,4,0,6,31,12,19,0,18,6,2,5,1,7,32,13,20,1,19,7,3,6,0,8,33,14,21,2,20,8,4,7,1,0,34,15,22,3,0,9,5,8,2,1,35,16,2
17,1,16,4,0,3,8,5,30,11,18,2,17,5,1,4,0,6,31,12,19,0,18,6,2,5,1,7,32,13,20,1,19,7,3,6,0,8,33,14,21,2,20,8,4,7,1,0,34,15,22,3,0,9,5,8,2,1,35,16,23,4,1,10,6,9,3,2,36,0,1
18,2,17,5,1,4,0,6,31,12,19,0,18,6,2,5,1,7,32,13,20,1,19,7,3,6,0,8,33,14,21,2,20,8,4,7,1,0,34,15,22,3,0,9,5,8,2,1,35,16,23,4,1,10,6,9,3,2,36,0,24,5,2,11,7,10,4,0,37,1,1
19,0,18,6,2,5,1,7,32,13,20,1,19,7,3,6,0,8,33,14,21,2,20,8,4,7,1,0,34,15,22,3,0,9,5,8,2,1,35,16,23,4,1,10,6,9,3,2,36,0,24,5,2,11,7,10,4,0,37,1,25,6,3,12,8,11,0,1,38,2,2
20,1,19,7,3,6,0,8,33,14,21,2,20,8,4,7,1,0,34,15,22,3,0,9,5,8,2,1,35,16,23,4,1,10,6,9,3,2,36,0,24,5,2,11,7,10,4,0,37,1,25,6,3,12,8,11,0,1,38,2,26,7,4,0,9,12,1,2,39,3,2
21,2,20,8,4,7,1,0,34,15,22,3,0,9,5,8,2,1,35,16,23,4,1,10,6,9,3,2,36,0,24,5,2,11,7,10,4,0,37,1,25,6,3,12,8,11,0,1,38,2,26,7,4,0,9,12,1,2,39,3,27,0,5,1,10,13,2,3,40,4,1
22,3,0,9,5,8,2,1,35,16,23,4,1,10,6,9,3,2,36,0,24,5,2,11,7,10,4,0,37,1,25,6,3,12,8,11,0,1,38,2,26,7,4,0,9,12,1,2,39,3,27,0,5,1,10,13,2,3,40,4,28,1,6,2,11,14,3,0,41,5,2
23,4,1,10,6,9,3,2,36,0,24,5,2,11,7,10,4,0,37,1,25,6,3,12,8,11,0,1,38,2,26,7,4,0,9,12,1,2,39,3,27,0,5,1,10,13,2,3,40,4,28,1,6,2,11,14,3,0,41,5,29,2,7,3,0,15,4,1,42,6,1
24,5,2,11,7,10,4,0,37,1,25,6,3,12,8,11,0,1,38,2,26,7,4,0,9,12,1,2,39,3,27,0,5,1,10,13,2,3,40,4,28,1,6,2,11,14,3,0,41,5,29,2,7,3,0,15,4,1,42,6,30,3,8,0,1,16,5,2,43,7,2
25,6,3,12,8,11,0,1,38,2,26,7,4,0,9,12,1,2,39,3,27,0,5,1,10,13,2,3,40,4,28,1,6,2,11,14,3,0,41,5,29,2,7,3,0,15,4,1,42,6,30,3,8,0,1,16,5,2,43,7,31,4,0,1,2,17,6,3,44,8,1
26,7,4,0,9,12,1,2,39,3,27,0,5,1,10,13,2,3,40,4,28,1,6,2,11,14,3,0,41,5,29,2,7,3,0,15,4,1,42,6,30,3,8,0,1,16,5,2,43,7,31,4,0,1,2,17,6,3,44,8,32,5,1,2,3,18,7,0,45,9,2
27,0,5,1,10,13,2,3,40,4,28,1,6,2,11,14,3,0,41,5,29,2,7,3,0,15,4,1,42,6,30,3,8,0,1,16,5,2,43,7,31,4,0,1,2,17,6,3,44,8,32,5,1,2,3,18,7,0,45,9,0,6,2,3,4,19,8,1,46,10,2
28,1,6,2,11,14,3,0,41,5,29,2,7,3,0,15,4,1,42,6,30,3,8,0,1,16,5,2,43,7,31,4,0,1,2,17,6,3,44,8,32,5,1,2,3,18,7,0,45,9,0,6,2,3,4,19,8,1,46,10,1,7,3,4,5,20,0,2,47,11,1
29,2,7,3,0,15,4,1,42,6,30,3,8,0,1,16,5,2,43,7,31,4,0,1,2,17,6,3,44,8,32,5,1,2,3,18,7,0,45,9,0,6,2,3,4,19,8,1,46,10,1,7,3,4,5,20,0,2,47,11,2,8,4,5,6,21,1,0,48,12,1
30,3,8,0,1,16,5,2,43,7,31,4,0,1,2,17,6,3,44,8,32,5,1,2,3,18,7,0,45,9,0,6,2,3,4,19,8,1,46,10,1,7,3,4,5,20,0,2,47,11,2,8,4,5,6,21,1,0,48,12,3,9,0,6,7,22,2,1,49,13,1
31,4,0,1,2,17,6,3,44,8,32,5,1,2,3,18,7,0,45,9,0,6,2,3,4,19,8,1,46,10,1,7,3,4,5,20,0,2,47,11,2,8,4,5,6,21,1,0,48,12,3,9,0,6,7,22,2,1,49,13,4,10,1,7,8,23,0,2,50,14,1
32,5,1,2,3,18,7,0,45,9,0,6,2,3,4,19,8,1,46,10,1,7,3,4,5,20,0,2,47,11,2,8,4,5,6,21,1,0,48,12,3,9,0,6,7,22,2,1,49,13,4,10,1,7,8,23,0,2,50,14,5,11,2,8,9,24,1,0,51,15,2
0,6,2,3,4,19,8,1,46,10,1,7,3,4,5,20,0,2,47,11,2,8,4,5,6,21,1,0,48,12,3,9,0,6,7,22,2,1,49,13,4,10,1,7,8,23,0,2,50,14,5,11,2,8,9,24,1,0,51,15,0,12,3,9,10,25,2,1,52,16,2
1,7,3,4,5,20,0,2,47,11,2,8,4,5,6,21,1,0,48,12,3,9,0,6,7,22,2,1,49,13,4,10,1,7,8,23,0,2,50,14,5,11,2,8,9,24,1,0,51,15,0,12,3,9,10,25,2,1,52,16,1,13,4,10,11,26,3,0,53,17,1
2,8,4,5,6,21,1,0,48,12,3,9,0,6,7,22,2,1,49,13,4,10,1,7,8,23,0,2,50,14,5,11,2,8,9,24,1,0,51,15,0,12,3,9,10,25,2,1,52,16,1,13,4,10,11,26,3,0,53,17,2,0,5,11,12,27,4,1,54,18,2
3,9,0,6,7,22,2,1,49,13,4,10,1,7,8,23,0,2,50,14,5,11,2,8,9,24,1,0,51,15,0,12,3,9,10,25,2,1,52,16,1,13,4,10,11,26,3,0,53,17,2,0,5,11,12,27,4,1,54,18,3,1,0,12,13,28,5,2,55,19,1
4,10,1,7,8,23,0,2,50,14,5,11,2,8,9,24,1,0,51,15,0,12,3,9,10,25,2,1,52,16,1,13,4,10,11,26,3,0,53,17,2,0,5,11,12,27,4,1,54,18,3,1,0,12,13,28,5,2,55,19,4,2,1,13,14,29,6,3,56,0,2
5,11,2,8,9,24,1,0,51,15,0,12,3,9,10,25,2,1,52,16,1,13,4,10,11,26,3,0,53,17,2,0,5,11,12,27,4,1,54,18,3,1,0,12,13,28,5,2,55,19,4,2,1,13,14,29,6,3,56,0,5,3,2,14,15,0,7,4,57,1,2
0,12,3,9,10,25,2,1,52,16,1,13,4,10,11,26,3,0,53,17,2,0,5,11,12,27,4,1,54,18,3,1,0,12,13,28,5,2,55,19,4,2,1,13,14,29,6,3,56,0,5,3,2,14,15,0,7,4,57,1,6,4,3,15,16,1,0,5,58,2,1
1,13,4,10,11,26,3,0,53,17,2,0,5,11,12,27,4,1,54,18,3,1,0,12,13,28,5,2,55,19,4,2,1,13,14,29,6,3,56,0,5,3,2,14,15,0,7,4,57,1,6,4,3,15,16,1,0,5,58,2,7,5,4,16,17,2,0,6,59,3,2
2,0,5,11,12,27,4,1,54,18,3,1,0,12,13,28,5,2,55,19,4,2,1,13,14,29,6,3,56,0,5,3,2,14,15,0,7,4,57,1,6,4,3,15,16,1,0,5,58,2,7,5,4,16,17,2,0,6,59,3,8,6,5,0,18,3,1,7,60,4,1
3,1,0,12,13,28,5,2,55,19,4,2,1,13,14,29,6,3,56,0,5,3,2,14,15,0,7,4,57,1,6,4,3,15,16,1,0,5,58,2,7,5,4,16,17,2,0,6,59,3,8,6,5,0,18,3,1,7,60,4,9,7,6,1,19,4,2,8,61,0,2
4,2,1,13,14,29,6,3,56,0,5,3,2,14,15,0,7,4,57,1,6,4,3,15,16,1,0,5,58,2,7,5,4,16,17,2,0,6,59,3,8,6,5,0,18,3,1,7,60,4,9,7,6,1,19,4,2,8,61,0,10,0,7,2,20,5,3,9,62,1,2
5,3,2,14,15,0,7,4,57,1,6,4,3,15,16,1,0,5,58,2,7,5,4,16,17,2,0,6,59,3,8,6,5,0,18,3,1,7,60,4,9,7,6,1,19,4,2,8,61,0,10,0,7,2,20,5,3,9,62,1,11,1,8,3,0,6,4,10,63,2,2
6,4,3,15,16,1,0,5,58,2,7,5,4,16,17,2,0,6,59,3,8,6,5,0,18,3,1,7,60,4,9,7,6,1,19,4,2,8,61,0,10,0,7,2,20,5,3,9,62,1,11,1,8,3,0,6,4,10,63,2,0,2,9,4,1,7,5,11,64,3,2
7,5,4,16,17,2,0,6,59,3,8,6,5,0,18,3,1,7,60,4,9,7,6,1,19,4,2,8,61,0,10,0,7,2,20,5,3,9,62,1,11,1,8,3,0,6,4,10,63,2,0,2,9,4,1,7,5,11,64,3,1,3,10,5,2,8,0,12,65,4,2
8,6,5,0,18,3,1,7,60,4,9,7,6,1,19,4,2,8,61,0,10,0,7,2,20,5,3,9,62,1,11,1,8,3,0,6,4,10,63,2,0,2,9,4,1,7,5,11,64,3,1,3,10,5,2,8,0,12,65,4,2,4,11,6,3,9,1,0,66,5,1
9,7,6,1,19,4,2,8,61,0,10,0,7,2,20,5,3,9,62,1,11,1,8,3,0,6,4,10,63,2,0,2,9,4,1,7,5,11,64,3,1,3,10,5,2,8,0,12,65,4,2,4,11,6,3,9,1,0,66,5,3,0,12,7,4,10,2,1,67,6,1
10,0,7,2,20,5,3,9,62,1,11,1,8,3,0,6,4,10,63,2,0,2,9,4,1,7,5,11,64,3,1,3,10,5,2,8,0,12,65,4,2,4,11,6,3,9,1,0,66,5,3,0,12,7,4,10,2,1,67,6,4,0,13,8,5,11,3,2,68,7,1
11,1,8,3,0,6,4,10,63,2,0,2,9,4,1,7,5,11,64,3,1,3,10,5,2,8,0,12,65,4,2,4,11,6,3,9,1,0,66,5,3,0,12,7,4,10,2,1,67,6,4,0,13,8,5,11,3,2,68,7,5,1,14,9,0,12,4,3,69,8,2
0,2,9,4,1,7,5,11,64,3,1,3,10,5,2,8,0,12,65,4,2,4,11,6,3,9,1,0,66,5,3,0,12,7,4,10,2,1,67,6,4,0,13,8,5,11,3,2,68,7,5,1,14,9,0,12,4,3,69,8,6,2,15,10,1,13,5,4,0,9,1
1,3,10,5,2,8,0,12,65,4,2,4,11,6,3,9,1,0,66,5,3,0,12,7,4,10,2,1,67,6,4,0,13,8,5,11,3,2,68,7,5,1,14,9,0,12,4,3,69,8,6,2,15,10,1,13,5,4,0,9,7,0,16,11,2,14,6,5,1,10,1
2,4,11,6,3,9,1,0,66,5,3,0,12,7,4,10,2,1,67,6,4,0,13,8,5,11,3,2,68,7,5,1,14,9,0,12,4,3,69,8,6,2,15,10,1,13,5,4,0,9,7,0,16,11,2,14,6,5,1,10,8,1,17,12,3,15,0,6,2,11,1
3,0,12,7,4,10,2,1,67,6,4,0,13,8,5,11,3,2,68,7,5,1,14,9,0,12,4,3,69,8,6,2,15,10,1,13,5,4,0,9,7,0,16,11,2,14,6,5,1,10,8,1,17,12,3,15,0,6,2,11,9,2,18,13,4,16,1,0,3,12,1
4,0,13,8,5,11,3,2,68,7,5,1,14,9,0,12,4,3,69,8,6,2,15,10,1,13,5,4,0,9,7,0,16,11,2,14,6,5,1,10,8,1,17,12,3,15,0,6,2,11,9,2,18,13,4,16,1,0,3,12,10,3,19,14,5,17,2,1,4,0,1
5,1,14,9,0,12,4,3,69,8,6,2,15,10,1,13,5,4,0,9,7,0,16,11,2,14,6,5,1,10,8,1,17,12,3,15,0,6,2,11,9,2,18,13,4,16,1,0,3,12,10,3,19,14,5,17,2,1,4,0,11,4,20,15,6,18,3,2,0,1,2
6,2,15,10,1,13,5,4,0,9,7,0,16,11,2,14,6,5,1,10,8,1,17,12,3,15,0,6,2,11,9,2,18,13,4,16,1,0,3,12,10,3,19,14,5,17,2,1,4,0,11,4,20,15,6,18,3,2,0,1,12,5,21,16,7,0,4,3,1,2,2
7,0,16,11,2,14,6,5,1,10,8,1,17,12,3,15,0,6,2,11,9,2,18,13,4,16,1,0,3,12,10,3,19,14,5,17,2,1,4,0,11,4,20,15,6,18,3,2,0,1,12,5,21,16,7,0,4,3,1,2,13,6,22,17,0,1,5,4,2,3,2
8,1,17,12,3,15,0,6,2,11,9,2,18,13,4,16,1,0,3,12,10,3,19,14,5,17,2,1,4,0,11,4,20,15,6,18,3,2,0,1,12,5,21,16,7,0,4,3,1,2,13,6,22,17,0,1,5,4,2,3,14,7,0,18,1,2,6,5,3,4,2
9,2,18,13,4,16,1,0,3,12,10,3,19,14,5,17,2,1,4,0,11,4,20,15,6,18,3,2,0,1,12,5,21,16,7,0,4,3,1,2,13,6,22,17,0,1,5,4,2,3,14,7,0,18,1,2,6,5,3,4,15,8,1,19,2,3,7,0,4,5,1
10,3,19,14,5,17,2,1,4,0,11,4,20,15,6,18,3,2,0,1,12,5,21,16,7,0,4,3,1,2,13,6,22,17,0,1,5,4,2,3,14,7,0,18,1,2,6,5,3,4,15,8,1,19,2,3,7,0,4,5,16,9,2,20,0,4,8,1,5,6,1
11,4,20,15,6,18,3,2,0,1,12,5,21,16,7,0,4,3,1,2,13,6,22,17,0,1,5,4,2,3,14,7,0,18,1,2,6,5,3,4,15,8,1,19,2,3,7,0,4,5,16,9,2,20,0,4,8,1,5,6,17,10,3,21,0,5,9,2,6,7,1
12,5,21,16,7,0,4,3,1,2,13,6,22,17,0,1,5,4,2,3,14,7,0,18,1,2,6,5,3,4,15,8,1,19,2,3,7,0,4,5,16,9,2,20,0,4,8,1,5,6,17,10,3,21,0,5,9,2,6,7,18,11,4,22,0,6,10,3,7,8,2
13,6,22,17,0,1,5,4,2,3,14,7,0,18,1,2,6,5,3,4,15,8,1,19,2,3,7,0,4,5,16,9,2,20,0,4,8,1,5,6,17,10,3,21,0,5,9,2,6,7,18,11,4,22,0,6,10,3,7,8,19,12,5,0,1,7,11,4,8,9,2
14,7,0,18,1,2,6,5,3,4,15,8,1,19,2,3,7,0,4,5,16,9,2,20,0,4,8,1,5,6,17,10,3,21,0,5,9,2,6,7,18,11,4,22,0,6,10,3,7,8,19,12,5,0,1,7,11,4,8,9,20,13,6,1,2,8,12,5,9,0,2
15,8,1,19,2,3,7,0,4,5,16,9,2,20,0,4,8,1,5,6,17,10,3,21,0,5,9,2,6,7,18,11,4,22,0,6,10,3,7,8,19,12,5,0,1,7,11,4,8,9,20,13,6,1,2,8,12,5,9,0,21,14,7,2,3,9,0,6,10,1,2
16,9,2,20,0,4,8,1,5,6,17,10,3,21,0,5,9,2,6,7,18,11,4,22,0,6,10,3,7,8,19,12,5,0,1,7,11,4,8,9,20,13,6,1,2,8,12,5,9,0,21,14,7,2,3,9,0,6,10,1,22,0,8,3,4,10,1,7,11,2,1
17,10,3,21,0,5,9,2,6,7,18,11,4,22,0,6,10,3,7,8,19,12,5,0,1,7,11,4,8,9,20,13,6,1,2,8,12,5,9,0,21,14,7,2,3,9,0,6,10,1,22,0,8,3,4,10,1,7,11,2,23,1,9,4,0,11,2,8,12,3,2
18,11,4,22,0,6,10,3,7,8,19,12,5,0,1,7,11,4,8,9,20,13,6,1,2,8,12,5,9,0,21,14,7,2,3,9,0,6,10,1,22,0,8,3,4,10,1,7,11,2,23,1,9,4,0,11,2,8,12,3,24,2,10,5,1,12,3,9,0,4,2
19,12,5,0,1,7,11,4,8,9,20,13,6,1,2,8,12,5,9,0,21,14,7,2,3,9,0,6,10,1,22,0,8,3,4,10,1,7,11,2,23,1,9,4,0,11,2,8,12,3,24,2,10,5,1,12,3,9,0,4,25,3,11,6,2,0,4,10,1,5,1
20,13,6,1,2,8,12,5,9,0,21,14,7,2,3,9,0,6,10,1,22,0,8,3,4,10,1,7,11,2,23,1,9,4,0,11,2,8,12,3,24,2,10,5,1,12,3,9,0,4,25,3,11,6,2,0,4,10,1,5,26,0,12,7,3,1,5,11,2,6,1
21,14,7,2,3,9,0,6,10,1,22,0,8,3,4,10,1,7,11,2,23,1,9,4,0,11,2,8,12,3,24,2,10,5,1,12,3,9,0,4,25,3,11,6,2,0,4,10,1,5,26,0,12,7,3,1,5,11,2,6,27,0,13,8,4,2,6,12,3,7,1
22,0,8,3,4,10,1,7,11,2,23,1,9,4,0,11,2,8,12,3,24,2,10,5,1,12,3,9,0,4,25,3,11,6,2,0,4,10,1,5,26,0,12,7,3,1,5,11,2,6,27,0,13,8,4,2,6,12,3,7,28,1,14,9,0,3,7,13,4,8,2
23,1,9,4,0,11,2,8,12,3,24,2,10,5,1,12,3,9,0,4,25,3,11,6,2,0,4,10,1,5,26,0,12,7,3,1,5,11,2,6,27,0,13,8,4,2,6,12,3,7,28,1,14,9,0,3,7,13,4,8,0,2,15,10,1,4,8,14,5,9,2
24,2,10,5,1,12,3,9,0,4,25,3,11,6,2,0,4,10,1,5,26,0,12,7,3,1,5,11,2,6,27,0,13,8,4,2,6,12,3,7,28,1,14,9,0,3,7,13,4,8,0,2,15,10,1,4,8,14,5,9,1,3,16,11,2,5,9,0,6,10,1
25,3,11,6,2,0,4,10,1,5,26,0,12,7,3,1,5,11,2,6,27,0,13,8,4,2,6,12,3,7,28,1,14,9,0,3,7,13,4,8,0,2,15,10,1,4,8,14,5,9,1,3,16,11,2,5,9,0,6,10,2,0,17,12,3,6,10,1,7,11,1
26,0,12,7,3,1,5,11,2,6,27,0,13,8,4,2,6,12,3,7,28,1,14,9,0,3,7,13,4,8,0,2,15,10,1,4,8,14,5,9,1,3,16,11,2,5,9,0,6,10,2,0,17,12,3,6,10,1,7,11,0,1,18,13,4,7,11,2,8,12,1
